EventId,Type,Severity,StartTime(UTC),EndTime(UTC),Precipitation(in),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode
W-1648671,Rain,Light,2016-01-26 03:35:00+00:00,2016-01-26 04:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648672,Rain,Light,2016-01-26 06:35:00+00:00,2016-01-26 06:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648673,Rain,Light,2016-01-26 07:35:00+00:00,2016-01-26 07:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648674,Snow,Light,2016-01-26 07:55:00+00:00,2016-01-26 08:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648675,Rain,Light,2016-01-28 23:15:00+00:00,2016-01-29 00:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648676,Rain,Light,2016-01-31 16:15:00+00:00,2016-01-31 16:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648677,Rain,Light,2016-01-31 17:55:00+00:00,2016-01-31 18:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648678,Rain,Light,2016-01-31 18:35:00+00:00,2016-01-31 18:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648679,Rain,Light,2016-01-31 20:35:00+00:00,2016-01-31 20:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648680,Rain,Light,2016-01-31 23:15:00+00:00,2016-01-31 23:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648681,Rain,Light,2016-02-02 16:15:00+00:00,2016-02-02 22:15:00+00:00,0.31,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648682,Rain,Moderate,2016-02-02 22:15:00+00:00,2016-02-02 22:55:00+00:00,0.38,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648683,Rain,Heavy,2016-02-02 22:55:00+00:00,2016-02-02 23:15:00+00:00,0.31,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648684,Rain,Light,2016-02-02 23:15:00+00:00,2016-02-03 00:55:00+00:00,0.33,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648685,Rain,Moderate,2016-02-03 00:55:00+00:00,2016-02-03 01:15:00+00:00,0.24,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648686,Rain,Light,2016-02-03 01:15:00+00:00,2016-02-03 02:55:00+00:00,0.04,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648687,Fog,Severe,2016-02-03 04:55:00+00:00,2016-02-03 05:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648688,Snow,Light,2016-02-03 05:55:00+00:00,2016-02-03 06:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648689,Fog,Severe,2016-02-03 06:15:00+00:00,2016-02-03 08:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648690,Snow,Light,2016-02-03 08:55:00+00:00,2016-02-03 09:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648691,Fog,Severe,2016-02-03 09:55:00+00:00,2016-02-03 10:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648692,Rain,Light,2016-02-08 12:55:00+00:00,2016-02-08 13:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648693,Snow,Light,2016-02-08 13:35:00+00:00,2016-02-08 13:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648694,Snow,Light,2016-02-08 14:15:00+00:00,2016-02-08 15:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648695,Snow,Light,2016-02-09 01:55:00+00:00,2016-02-09 02:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648696,Snow,Light,2016-02-09 02:35:00+00:00,2016-02-09 03:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648697,Snow,Light,2016-02-09 05:15:00+00:00,2016-02-09 10:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648698,Snow,Light,2016-02-09 10:35:00+00:00,2016-02-09 12:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648699,Snow,Light,2016-02-09 12:55:00+00:00,2016-02-09 17:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648700,Snow,Light,2016-02-09 18:35:00+00:00,2016-02-09 18:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648701,Snow,Light,2016-02-09 19:55:00+00:00,2016-02-09 20:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648702,Snow,Light,2016-02-09 21:55:00+00:00,2016-02-09 22:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648703,Snow,Light,2016-02-09 22:55:00+00:00,2016-02-09 23:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648704,Snow,Light,2016-02-09 23:35:00+00:00,2016-02-09 23:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648705,Snow,Light,2016-02-10 02:15:00+00:00,2016-02-10 04:55:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648706,Snow,Light,2016-02-10 06:15:00+00:00,2016-02-10 06:35:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
W-1648707,Snow,Light,2016-02-12 15:35:00+00:00,2016-02-12 17:15:00+00:00,0.0,US/Central,KIGQ,41.5412,-87.5282,Chicago Heights,Cook,IL,60411
