EventId,Type,Severity,StartTime(UTC),EndTime(UTC),Precipitation(in),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode
W-7401538,Rain,Light,2016-01-12 13:53:00+00:00,2016-01-12 14:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401539,Rain,Light,2016-01-12 15:07:00+00:00,2016-01-12 17:41:00+00:00,0.04,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401540,Rain,Light,2016-01-12 19:53:00+00:00,2016-01-12 20:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401541,Rain,Light,2016-01-14 16:53:00+00:00,2016-01-14 19:20:00+00:00,0.03,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401542,Rain,Light,2016-01-14 19:53:00+00:00,2016-01-14 20:34:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401543,Rain,Light,2016-01-14 21:53:00+00:00,2016-01-15 03:53:00+00:00,0.07,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401544,Rain,Light,2016-01-15 12:53:00+00:00,2016-01-15 13:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401545,Rain,Light,2016-01-15 14:53:00+00:00,2016-01-15 16:16:00+00:00,0.04,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401546,Rain,Moderate,2016-01-15 16:16:00+00:00,2016-01-15 17:53:00+00:00,1.46,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401547,Rain,Heavy,2016-01-15 17:53:00+00:00,2016-01-15 17:57:00+00:00,0.61,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401548,Rain,Light,2016-01-15 17:57:00+00:00,2016-01-15 18:53:00+00:00,0.14,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401549,Rain,Moderate,2016-01-15 18:53:00+00:00,2016-01-15 19:00:00+00:00,0.1,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401550,Rain,Light,2016-01-15 19:00:00+00:00,2016-01-15 19:34:00+00:00,0.14,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401551,Rain,Moderate,2016-01-15 19:34:00+00:00,2016-01-15 19:53:00+00:00,0.1,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401552,Rain,Light,2016-01-15 20:14:00+00:00,2016-01-15 20:22:00+00:00,0.01,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401553,Rain,Moderate,2016-01-15 20:22:00+00:00,2016-01-15 20:36:00+00:00,0.34,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401554,Rain,Heavy,2016-01-15 20:36:00+00:00,2016-01-15 21:00:00+00:00,0.71,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401555,Rain,Light,2016-01-15 21:00:00+00:00,2016-01-15 21:53:00+00:00,0.02,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401556,Fog,Severe,2016-01-16 01:46:00+00:00,2016-01-16 01:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401557,Fog,Severe,2016-01-16 06:46:00+00:00,2016-01-16 14:21:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401558,Rain,Light,2016-01-17 01:53:00+00:00,2016-01-17 02:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401559,Rain,Light,2016-01-17 12:57:00+00:00,2016-01-17 13:01:00+00:00,0.08,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401560,Rain,Moderate,2016-01-17 13:01:00+00:00,2016-01-17 14:53:00+00:00,0.87,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401561,Rain,Light,2016-01-22 10:53:00+00:00,2016-01-22 11:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401562,Rain,Light,2016-01-22 12:30:00+00:00,2016-01-22 13:09:00+00:00,0.02,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401563,Rain,Moderate,2016-01-22 13:09:00+00:00,2016-01-22 13:53:00+00:00,0.26,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401564,Rain,Light,2016-01-22 14:53:00+00:00,2016-01-22 16:53:00+00:00,0.11,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401565,Rain,Moderate,2016-01-22 16:53:00+00:00,2016-01-22 17:53:00+00:00,0.12,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401566,Rain,Light,2016-01-22 17:53:00+00:00,2016-01-22 18:53:00+00:00,0.1,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401567,Rain,Moderate,2016-01-22 18:53:00+00:00,2016-01-22 20:10:00+00:00,0.3,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401568,Rain,Light,2016-01-22 20:10:00+00:00,2016-01-22 20:53:00+00:00,0.07,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401569,Rain,Moderate,2016-01-22 20:53:00+00:00,2016-01-22 21:00:00+00:00,0.17,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401570,Rain,Light,2016-01-22 21:00:00+00:00,2016-01-22 22:39:00+00:00,0.07,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401571,Rain,Light,2016-01-22 23:28:00+00:00,2016-01-22 23:42:00+00:00,0.01,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401572,Rain,Light,2016-01-27 07:53:00+00:00,2016-01-27 08:37:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401573,Rain,Light,2016-01-27 20:42:00+00:00,2016-01-27 20:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401574,Rain,Light,2016-01-27 21:53:00+00:00,2016-01-27 22:53:00+00:00,0.0,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401575,Rain,Moderate,2016-01-27 23:39:00+00:00,2016-01-27 23:44:00+00:00,0.18,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401576,Rain,Heavy,2016-01-27 23:44:00+00:00,2016-01-28 00:14:00+00:00,1.11,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401577,Rain,Light,2016-01-28 00:14:00+00:00,2016-01-28 01:48:00+00:00,0.05,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401578,Rain,Moderate,2016-01-28 02:18:00+00:00,2016-01-28 03:12:00+00:00,0.36,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
W-7401579,Rain,Light,2016-01-28 03:12:00+00:00,2016-01-28 03:37:00+00:00,0.2,US/Eastern,KTMB,25.6423,-80.4347,Miami,Miami-Dade,FL,33186.0
