EventId,Type,Severity,StartTime(UTC),EndTime(UTC),Precipitation(in),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode
W-1054434,Fog,Moderate,2016-02-10 06:24:00+00:00,2016-02-10 06:41:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054435,Snow,Light,2016-02-10 06:41:00+00:00,2016-02-10 07:15:00+00:00,0.01,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054436,Fog,Moderate,2016-02-10 07:15:00+00:00,2016-02-10 07:47:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054437,Fog,Moderate,2016-02-10 08:47:00+00:00,2016-02-10 09:30:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054438,Fog,Moderate,2016-02-10 11:51:00+00:00,2016-02-10 12:19:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054439,Snow,Light,2016-02-10 12:19:00+00:00,2016-02-10 12:58:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054440,Fog,Severe,2016-02-10 12:58:00+00:00,2016-02-10 13:59:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054441,Fog,Moderate,2016-02-10 13:59:00+00:00,2016-02-10 15:51:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054442,Snow,Light,2016-02-11 06:51:00+00:00,2016-02-11 07:00:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054443,Fog,Moderate,2016-02-11 07:00:00+00:00,2016-02-11 07:44:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054444,Snow,Light,2016-02-11 07:44:00+00:00,2016-02-11 07:57:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054445,Fog,Moderate,2016-02-11 07:57:00+00:00,2016-02-11 08:51:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054446,Fog,Moderate,2016-02-15 18:51:00+00:00,2016-02-15 19:30:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054447,Snow,Light,2016-02-15 19:30:00+00:00,2016-02-15 20:51:00+00:00,0.02,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054448,Snow,Moderate,2016-02-15 20:51:00+00:00,2016-02-15 21:22:00+00:00,0.03,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054449,Snow,Light,2016-02-15 21:22:00+00:00,2016-02-15 21:51:00+00:00,0.01,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054450,Fog,Severe,2016-02-15 21:51:00+00:00,2016-02-15 22:30:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054451,Snow,Moderate,2016-02-15 22:30:00+00:00,2016-02-15 23:24:00+00:00,0.12,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054452,Snow,Light,2016-02-15 23:24:00+00:00,2016-02-15 23:51:00+00:00,0.02,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054453,Snow,Moderate,2016-02-15 23:51:00+00:00,2016-02-15 23:58:00+00:00,0.04,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054454,Rain,Light,2016-02-16 00:12:00+00:00,2016-02-16 01:07:00+00:00,0.07,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054455,Rain,Light,2016-02-16 01:51:00+00:00,2016-02-16 02:02:00+00:00,0.03,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054456,Rain,Light,2016-02-16 02:12:00+00:00,2016-02-16 02:36:00+00:00,0.03,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054457,Rain,Light,2016-02-16 02:50:00+00:00,2016-02-16 03:51:00+00:00,0.03,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054458,Rain,Moderate,2016-02-16 03:51:00+00:00,2016-02-16 04:05:00+00:00,0.14,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054459,Rain,Light,2016-02-16 04:05:00+00:00,2016-02-16 04:44:00+00:00,0.03,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054460,Fog,Moderate,2016-02-16 12:51:00+00:00,2016-02-16 14:03:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054461,Rain,Light,2016-02-16 14:03:00+00:00,2016-02-16 14:18:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054462,Fog,Moderate,2016-02-16 14:18:00+00:00,2016-02-16 14:33:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054463,Rain,Light,2016-02-16 14:33:00+00:00,2016-02-16 14:51:00+00:00,0.1,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054464,Rain,Moderate,2016-02-16 14:51:00+00:00,2016-02-16 14:55:00+00:00,0.1,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054465,Rain,Light,2016-02-16 14:55:00+00:00,2016-02-16 15:31:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054466,Fog,Moderate,2016-02-16 15:31:00+00:00,2016-02-16 16:34:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054467,Rain,Light,2016-02-16 16:34:00+00:00,2016-02-16 17:07:00+00:00,0.01,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054468,Rain,Light,2016-02-16 17:21:00+00:00,2016-02-16 17:39:00+00:00,0.01,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054469,Rain,Light,2016-02-16 17:48:00+00:00,2016-02-16 18:51:00+00:00,0.12,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054470,Rain,Moderate,2016-02-16 18:51:00+00:00,2016-02-16 19:51:00+00:00,0.18,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054471,Fog,Severe,2016-02-16 19:51:00+00:00,2016-02-16 19:56:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054472,Rain,Light,2016-02-16 19:56:00+00:00,2016-02-16 20:51:00+00:00,0.19,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054473,Rain,Light,2016-02-22 00:51:00+00:00,2016-02-22 03:51:00+00:00,0.02,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054474,Rain,Light,2016-02-24 01:18:00+00:00,2016-02-24 01:51:00+00:00,0.1,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054475,Rain,Light,2016-02-24 02:39:00+00:00,2016-02-24 02:49:00+00:00,0.04,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054476,Rain,Light,2016-02-24 03:05:00+00:00,2016-02-24 03:15:00+00:00,0.01,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054477,Rain,Light,2016-02-24 12:51:00+00:00,2016-02-24 12:58:00+00:00,0.01,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054478,Rain,Light,2016-02-24 13:31:00+00:00,2016-02-24 14:51:00+00:00,0.08,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054479,Rain,Light,2016-02-24 15:51:00+00:00,2016-02-24 16:47:00+00:00,0.02,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054480,Rain,Moderate,2016-02-24 16:47:00+00:00,2016-02-24 16:56:00+00:00,0.25,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054481,Rain,Light,2016-02-24 16:56:00+00:00,2016-02-24 17:37:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054482,Rain,Moderate,2016-02-24 17:37:00+00:00,2016-02-24 18:06:00+00:00,0.7,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054483,Rain,Light,2016-02-24 18:06:00+00:00,2016-02-24 18:44:00+00:00,0.11,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054484,Rain,Moderate,2016-02-24 18:44:00+00:00,2016-02-24 19:02:00+00:00,0.23,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054485,Rain,Light,2016-02-24 19:02:00+00:00,2016-02-24 19:12:00+00:00,0.01,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054486,Rain,Light,2016-02-24 19:51:00+00:00,2016-02-24 20:09:00+00:00,0.04,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054487,Rain,Light,2016-02-24 21:17:00+00:00,2016-02-24 22:31:00+00:00,0.09,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054488,Rain,Moderate,2016-02-24 22:31:00+00:00,2016-02-24 22:40:00+00:00,0.1,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054489,Rain,Light,2016-02-25 00:05:00+00:00,2016-02-25 00:51:00+00:00,0.06,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054490,Rain,Light,2016-02-25 01:09:00+00:00,2016-02-25 01:18:00+00:00,0.02,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054491,Rain,Light,2016-02-25 01:51:00+00:00,2016-02-25 04:51:00+00:00,0.33,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054492,Rain,Light,2016-02-25 20:51:00+00:00,2016-02-25 21:51:00+00:00,0.0,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054493,Rain,Light,2016-02-29 15:51:00+00:00,2016-02-29 17:51:00+00:00,0.05,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
W-1054494,Rain,Light,2016-03-02 07:51:00+00:00,2016-03-02 08:51:00+00:00,0.11,US/Eastern,KNYC,40.779,-73.9692,New York,New York,NY,10024.0
